event,map,match_id,team,opponent,agent
china_stage_1,BIND,china_stage_1_bind_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,neon
china_stage_1,BIND,china_stage_1_bind_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,waylay
china_stage_1,BIND,china_stage_1_bind_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,viper
china_stage_1,BIND,china_stage_1_bind_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,skye
china_stage_1,BIND,china_stage_1_bind_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,brimstone
china_stage_1,BIND,china_stage_1_bind_jdg_esports_tyloo,JDG Esports,TYLOO,neon
china_stage_1,BIND,china_stage_1_bind_jdg_esports_tyloo,JDG Esports,TYLOO,waylay
china_stage_1,BIND,china_stage_1_bind_jdg_esports_tyloo,JDG Esports,TYLOO,omen
china_stage_1,BIND,china_stage_1_bind_jdg_esports_tyloo,JDG Esports,TYLOO,skye
china_stage_1,BIND,china_stage_1_bind_jdg_esports_tyloo,JDG Esports,TYLOO,brimstone
china_stage_1,BIND,china_stage_1_bind_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,neon
china_stage_1,BIND,china_stage_1_bind_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,waylay
china_stage_1,BIND,china_stage_1_bind_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,omen
china_stage_1,BIND,china_stage_1_bind_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,skye
china_stage_1,BIND,china_stage_1_bind_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,brimstone
china_stage_1,BIND,china_stage_1_bind_funplus_phoenix_tyloo,FunPlus Phoenix,TYLOO,neon
china_stage_1,BIND,china_stage_1_bind_funplus_phoenix_tyloo,FunPlus Phoenix,TYLOO,waylay
china_stage_1,BIND,china_stage_1_bind_funplus_phoenix_tyloo,FunPlus Phoenix,TYLOO,viper
china_stage_1,BIND,china_stage_1_bind_funplus_phoenix_tyloo,FunPlus Phoenix,TYLOO,skye
china_stage_1,BIND,china_stage_1_bind_funplus_phoenix_tyloo,FunPlus Phoenix,TYLOO,brimstone
china_stage_1,BIND,china_stage_1_bind_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,neon
china_stage_1,BIND,china_stage_1_bind_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,waylay
china_stage_1,BIND,china_stage_1_bind_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,viper
china_stage_1,BIND,china_stage_1_bind_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,skye
china_stage_1,BIND,china_stage_1_bind_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,astra
china_stage_1,BIND,china_stage_1_bind_all_gamers_bilibili_gaming,Bilibili Gaming,All Gamers,viper
china_stage_1,BIND,china_stage_1_bind_all_gamers_bilibili_gaming,Bilibili Gaming,All Gamers,brimstone
china_stage_1,BIND,china_stage_1_bind_all_gamers_bilibili_gaming,Bilibili Gaming,All Gamers,fade
china_stage_1,BIND,china_stage_1_bind_all_gamers_bilibili_gaming,Bilibili Gaming,All Gamers,raze
china_stage_1,BIND,china_stage_1_bind_all_gamers_bilibili_gaming,Bilibili Gaming,All Gamers,kayo
china_stage_1,BIND,china_stage_1_bind_trace_esports_wolves_esports,Wolves Esports,Trace Esports,waylay
china_stage_1,BIND,china_stage_1_bind_trace_esports_wolves_esports,Wolves Esports,Trace Esports,viper
china_stage_1,BIND,china_stage_1_bind_trace_esports_wolves_esports,Wolves Esports,Trace Esports,skye
china_stage_1,BIND,china_stage_1_bind_trace_esports_wolves_esports,Wolves Esports,Trace Esports,brimstone
china_stage_1,BIND,china_stage_1_bind_trace_esports_wolves_esports,Wolves Esports,Trace Esports,tejo
china_stage_1,BIND,china_stage_1_bind_wolves_esports_xi_lai_gaming,Wolves Esports,Xi Lai Gaming,neon
china_stage_1,BIND,china_stage_1_bind_wolves_esports_xi_lai_gaming,Wolves Esports,Xi Lai Gaming,viper
china_stage_1,BIND,china_stage_1_bind_wolves_esports_xi_lai_gaming,Wolves Esports,Xi Lai Gaming,skye
china_stage_1,BIND,china_stage_1_bind_wolves_esports_xi_lai_gaming,Wolves Esports,Xi Lai Gaming,brimstone
china_stage_1,BIND,china_stage_1_bind_wolves_esports_xi_lai_gaming,Wolves Esports,Xi Lai Gaming,raze
china_stage_1,BIND,china_stage_1_bind_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,neon
china_stage_1,BIND,china_stage_1_bind_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,viper
china_stage_1,BIND,china_stage_1_bind_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,skye
china_stage_1,BIND,china_stage_1_bind_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,brimstone
china_stage_1,BIND,china_stage_1_bind_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,chamber
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,All Gamers,Titan Esports Club,neon
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,All Gamers,Titan Esports Club,waylay
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,All Gamers,Titan Esports Club,viper
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,All Gamers,Titan Esports Club,sova
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,All Gamers,Titan Esports Club,astra
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,All Gamers,TYLOO,neon
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,All Gamers,TYLOO,waylay
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,All Gamers,TYLOO,viper
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,All Gamers,TYLOO,sova
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,All Gamers,TYLOO,astra
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Xi Lai Gaming,Trace Esports,neon
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Xi Lai Gaming,Trace Esports,viper
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Xi Lai Gaming,Trace Esports,sova
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Xi Lai Gaming,Trace Esports,chamber
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Xi Lai Gaming,Trace Esports,sage
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,EDward Gaming,Nova Esports,viper
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,EDward Gaming,Nova Esports,sova
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,EDward Gaming,Nova Esports,jett
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,EDward Gaming,Nova Esports,kayo
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,EDward Gaming,Nova Esports,harbor
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,EDward Gaming,Dragon Ranger Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,EDward Gaming,Dragon Ranger Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,EDward Gaming,Dragon Ranger Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,EDward Gaming,Dragon Ranger Gaming,kayo
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,EDward Gaming,Dragon Ranger Gaming,harbor
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Dragon Ranger Gaming,Nova Esports,neon
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Dragon Ranger Gaming,Nova Esports,waylay
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Dragon Ranger Gaming,Nova Esports,omen
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Dragon Ranger Gaming,Nova Esports,skye
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Dragon Ranger Gaming,Nova Esports,astra
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Dragon Ranger Gaming,Wolves Esports,neon
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Dragon Ranger Gaming,Wolves Esports,waylay
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Dragon Ranger Gaming,Wolves Esports,omen
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Dragon Ranger Gaming,Wolves Esports,skye
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Dragon Ranger Gaming,Wolves Esports,astra
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,Dragon Ranger Gaming,EDward Gaming,neon
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,Dragon Ranger Gaming,EDward Gaming,waylay
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,Dragon Ranger Gaming,EDward Gaming,omen
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,Dragon Ranger Gaming,EDward Gaming,skye
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_edward_gaming,Dragon Ranger Gaming,EDward Gaming,astra
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Dragon Ranger Gaming,Trace Esports,neon
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Dragon Ranger Gaming,Trace Esports,waylay
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Dragon Ranger Gaming,Trace Esports,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Dragon Ranger Gaming,Trace Esports,skye
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Dragon Ranger Gaming,Trace Esports,astra
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,Dragon Ranger Gaming,TYLOO,neon
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,Dragon Ranger Gaming,TYLOO,waylay
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,Dragon Ranger Gaming,TYLOO,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,Dragon Ranger Gaming,TYLOO,skye
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,Dragon Ranger Gaming,TYLOO,astra
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Trace Esports,Xi Lai Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Trace Esports,Xi Lai Gaming,omen
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Trace Esports,Xi Lai Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Trace Esports,Xi Lai Gaming,phoenix
china_stage_1,BREEZE,china_stage_1_breeze_trace_esports_xi_lai_gaming,Trace Esports,Xi Lai Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Trace Esports,Dragon Ranger Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Trace Esports,Dragon Ranger Gaming,omen
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Trace Esports,Dragon Ranger Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Trace Esports,Dragon Ranger Gaming,phoenix
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_trace_esports,Trace Esports,Dragon Ranger Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,viper
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,omen
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,sova
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,phoenix
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,jett
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,TYLOO,Bilibili Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,TYLOO,Bilibili Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,TYLOO,Bilibili Gaming,astra
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,TYLOO,Bilibili Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,TYLOO,Bilibili Gaming,kayo
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,TYLOO,All Gamers,viper
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,TYLOO,All Gamers,sova
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,TYLOO,All Gamers,astra
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,TYLOO,All Gamers,jett
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_tyloo,TYLOO,All Gamers,kayo
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,astra
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,kayo
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,neon
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,waylay
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,viper
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,sova
china_stage_1,BREEZE,china_stage_1_breeze_all_gamers_titan_esports_club,Titan Esports Club,All Gamers,astra
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,neon
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,waylay
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,astra
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,neon
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,waylay
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,viper
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,sova
china_stage_1,BREEZE,china_stage_1_breeze_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,harbor
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,neon
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,viper
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,omen
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,skye
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_tyloo,Bilibili Gaming,TYLOO,chamber
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Bilibili Gaming,Titan Esports Club,neon
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Bilibili Gaming,Titan Esports Club,viper
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Bilibili Gaming,Titan Esports Club,sova
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Bilibili Gaming,Titan Esports Club,astra
china_stage_1,BREEZE,china_stage_1_breeze_bilibili_gaming_titan_esports_club,Bilibili Gaming,Titan Esports Club,jett
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Wolves Esports,Dragon Ranger Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Wolves Esports,Dragon Ranger Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Wolves Esports,Dragon Ranger Gaming,astra
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Wolves Esports,Dragon Ranger Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_wolves_esports,Wolves Esports,Dragon Ranger Gaming,kayo
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,Nova Esports,EDward Gaming,neon
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,Nova Esports,EDward Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,Nova Esports,EDward Gaming,omen
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,Nova Esports,EDward Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_edward_gaming_nova_esports,Nova Esports,EDward Gaming,jett
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,neon
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,viper
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,omen
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,sova
china_stage_1,BREEZE,china_stage_1_breeze_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,jett
china_stage_1,FRACTURE,china_stage_1_fracture_wolves_esports_xi_lai_gaming,Xi Lai Gaming,Wolves Esports,neon
china_stage_1,FRACTURE,china_stage_1_fracture_wolves_esports_xi_lai_gaming,Xi Lai Gaming,Wolves Esports,skye
china_stage_1,FRACTURE,china_stage_1_fracture_wolves_esports_xi_lai_gaming,Xi Lai Gaming,Wolves Esports,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_wolves_esports_xi_lai_gaming,Xi Lai Gaming,Wolves Esports,tejo
china_stage_1,FRACTURE,china_stage_1_fracture_wolves_esports_xi_lai_gaming,Xi Lai Gaming,Wolves Esports,veto
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_nova_esports,EDward Gaming,Nova Esports,neon
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_nova_esports,EDward Gaming,Nova Esports,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_nova_esports,EDward Gaming,Nova Esports,skye
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_nova_esports,EDward Gaming,Nova Esports,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_nova_esports,EDward Gaming,Nova Esports,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_wolves_esports,EDward Gaming,Wolves Esports,neon
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_wolves_esports,EDward Gaming,Wolves Esports,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_wolves_esports,EDward Gaming,Wolves Esports,skye
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_wolves_esports,EDward Gaming,Wolves Esports,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_wolves_esports,EDward Gaming,Wolves Esports,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,EDward Gaming,JDG Esports,neon
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,EDward Gaming,JDG Esports,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,EDward Gaming,JDG Esports,skye
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,EDward Gaming,JDG Esports,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,EDward Gaming,JDG Esports,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,neon
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,tejo
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Trace Esports,Titan Esports Club,breach
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,TYLOO,Titan Esports Club,neon
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,TYLOO,Titan Esports Club,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,TYLOO,Titan Esports Club,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,TYLOO,Titan Esports Club,phoenix
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,TYLOO,Titan Esports Club,tejo
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,Titan Esports Club,TYLOO,neon
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,Titan Esports Club,TYLOO,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,Titan Esports Club,TYLOO,skye
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,Titan Esports Club,TYLOO,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_tyloo_titan_esports_club,Titan Esports Club,TYLOO,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,neon
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,skye
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_titan_esports_club,Titan Esports Club,Bilibili Gaming,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,neon
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,skye
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_funplus_phoenix_titan_esports_club,Titan Esports Club,FunPlus Phoenix,neon
china_stage_1,FRACTURE,china_stage_1_fracture_funplus_phoenix_titan_esports_club,Titan Esports Club,FunPlus Phoenix,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_funplus_phoenix_titan_esports_club,Titan Esports Club,FunPlus Phoenix,skye
china_stage_1,FRACTURE,china_stage_1_fracture_funplus_phoenix_titan_esports_club,Titan Esports Club,FunPlus Phoenix,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_funplus_phoenix_titan_esports_club,Titan Esports Club,FunPlus Phoenix,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,neon
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,skye
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_titan_esports_club_trace_esports,Titan Esports Club,Trace Esports,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,neon
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,tejo
china_stage_1,FRACTURE,china_stage_1_fracture_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,breach
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,neon
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,skye
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,cypher
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,neon
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,waylay
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,skye
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,brimstone
china_stage_1,FRACTURE,china_stage_1_fracture_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,cypher
