event,map,maps_played,atk_win_rate,def_win_rate,agent,pick_rate
pacific_stage_1,All Maps,52,0.51,0.49,skye,0.36
pacific_stage_1,All Maps,52,0.51,0.49,fade,0.35
pacific_stage_1,All Maps,52,0.51,0.49,viper,0.33
pacific_stage_1,All Maps,52,0.51,0.49,waylay,0.3
pacific_stage_1,All Maps,52,0.51,0.49,astra,0.26
pacific_stage_1,All Maps,52,0.51,0.49,cypher,0.26
pacific_stage_1,All Maps,52,0.51,0.49,brimstone,0.26
pacific_stage_1,All Maps,52,0.51,0.49,raze,0.22
pacific_stage_1,All Maps,52,0.51,0.49,chamber,0.21
pacific_stage_1,All Maps,52,0.51,0.49,sova,0.16
pacific_stage_1,All Maps,52,0.51,0.49,phoenix,0.16
pacific_stage_1,All Maps,52,0.51,0.49,breach,0.14
pacific_stage_1,All Maps,52,0.51,0.49,killjoy,0.13
pacific_stage_1,All Maps,52,0.51,0.49,jett,0.13
pacific_stage_1,All Maps,52,0.51,0.49,tejo,0.12
pacific_stage_1,All Maps,52,0.51,0.49,vyse,0.11
pacific_stage_1,All Maps,52,0.51,0.49,deadlock,0.09
pacific_stage_1,All Maps,52,0.51,0.49,kayo,0.06
pacific_stage_1,All Maps,52,0.51,0.49,veto,0.06
pacific_stage_1,All Maps,52,0.51,0.49,harbor,0.02
pacific_stage_1,All Maps,52,0.51,0.49,yoru,0.01
pacific_stage_1,All Maps,52,0.51,0.49,iso,0.01
pacific_stage_1,All Maps,52,0.51,0.49,gekko,0.01
pacific_stage_1,All Maps,52,0.51,0.49,sage,0.0
pacific_stage_1,All Maps,52,0.51,0.49,reyna,0.0
pacific_stage_1,All Maps,52,0.51,0.49,clove,0.0
pacific_stage_1,All Maps,52,0.51,0.49,miks,0.0
pacific_stage_1,Pearl,10,0.5,0.5,neon,0.75
pacific_stage_1,Pearl,10,0.5,0.5,omen,0.0
pacific_stage_1,Pearl,10,0.5,0.5,skye,0.25
pacific_stage_1,Pearl,10,0.5,0.5,fade,0.5
pacific_stage_1,Pearl,10,0.5,0.5,viper,0.0
pacific_stage_1,Pearl,10,0.5,0.5,waylay,0.2
pacific_stage_1,Pearl,10,0.5,0.5,astra,1.0
pacific_stage_1,Pearl,10,0.5,0.5,cypher,0.15
pacific_stage_1,Pearl,10,0.5,0.5,brimstone,0.0
pacific_stage_1,Pearl,10,0.5,0.5,raze,0.0
pacific_stage_1,Pearl,10,0.5,0.5,chamber,0.55
pacific_stage_1,Pearl,10,0.5,0.5,sova,0.25
pacific_stage_1,Pearl,10,0.5,0.5,phoenix,0.4
pacific_stage_1,Pearl,10,0.5,0.5,breach,0.0
pacific_stage_1,Pearl,10,0.5,0.5,killjoy,0.45
pacific_stage_1,Pearl,10,0.5,0.5,jett,0.1
pacific_stage_1,Pearl,10,0.5,0.5,tejo,0.2
pacific_stage_1,Pearl,10,0.5,0.5,vyse,0.05
pacific_stage_1,Pearl,10,0.5,0.5,deadlock,0.0
pacific_stage_1,Pearl,10,0.5,0.5,kayo,0.15
pacific_stage_1,Pearl,10,0.5,0.5,veto,0.0
pacific_stage_1,Pearl,10,0.5,0.5,harbor,0.0
pacific_stage_1,Pearl,10,0.5,0.5,yoru,0.0
pacific_stage_1,Pearl,10,0.5,0.5,iso,0.0
pacific_stage_1,Pearl,10,0.5,0.5,gekko,0.0
pacific_stage_1,Pearl,10,0.5,0.5,sage,0.0
pacific_stage_1,Pearl,10,0.5,0.5,reyna,0.0
pacific_stage_1,Pearl,10,0.5,0.5,clove,0.0
pacific_stage_1,Pearl,10,0.5,0.5,miks,0.0
pacific_stage_1,Haven,9,0.49,0.51,neon,0.78
pacific_stage_1,Haven,9,0.49,0.51,omen,0.89
pacific_stage_1,Haven,9,0.49,0.51,skye,0.44
pacific_stage_1,Haven,9,0.49,0.51,fade,0.11
pacific_stage_1,Haven,9,0.49,0.51,viper,0.06
pacific_stage_1,Haven,9,0.49,0.51,waylay,0.28
pacific_stage_1,Haven,9,0.49,0.51,astra,0.11
pacific_stage_1,Haven,9,0.49,0.51,cypher,0.5
pacific_stage_1,Haven,9,0.49,0.51,brimstone,0.0
pacific_stage_1,Haven,9,0.49,0.51,raze,0.0
pacific_stage_1,Haven,9,0.49,0.51,chamber,0.39
pacific_stage_1,Haven,9,0.49,0.51,sova,0.44
pacific_stage_1,Haven,9,0.49,0.51,phoenix,0.39
pacific_stage_1,Haven,9,0.49,0.51,breach,0.06
pacific_stage_1,Haven,9,0.49,0.51,killjoy,0.11
pacific_stage_1,Haven,9,0.49,0.51,jett,0.22
pacific_stage_1,Haven,9,0.49,0.51,tejo,0.0
pacific_stage_1,Haven,9,0.49,0.51,vyse,0.0
pacific_stage_1,Haven,9,0.49,0.51,deadlock,0.22
pacific_stage_1,Haven,9,0.49,0.51,kayo,0.0
pacific_stage_1,Haven,9,0.49,0.51,veto,0.0
pacific_stage_1,Haven,9,0.49,0.51,harbor,0.0
pacific_stage_1,Haven,9,0.49,0.51,yoru,0.0
pacific_stage_1,Haven,9,0.49,0.51,iso,0.0
pacific_stage_1,Haven,9,0.49,0.51,gekko,0.0
pacific_stage_1,Haven,9,0.49,0.51,sage,0.0
pacific_stage_1,Haven,9,0.49,0.51,reyna,0.0
pacific_stage_1,Haven,9,0.49,0.51,clove,0.0
pacific_stage_1,Haven,9,0.49,0.51,miks,0.0
pacific_stage_1,Fracture,9,0.6,0.4,neon,0.83
pacific_stage_1,Fracture,9,0.6,0.4,omen,0.0
pacific_stage_1,Fracture,9,0.6,0.4,skye,0.28
pacific_stage_1,Fracture,9,0.6,0.4,fade,0.0
pacific_stage_1,Fracture,9,0.6,0.4,viper,0.0
pacific_stage_1,Fracture,9,0.6,0.4,waylay,0.39
pacific_stage_1,Fracture,9,0.6,0.4,astra,0.0
pacific_stage_1,Fracture,9,0.6,0.4,cypher,0.61
pacific_stage_1,Fracture,9,0.6,0.4,brimstone,1.0
pacific_stage_1,Fracture,9,0.6,0.4,raze,0.39
pacific_stage_1,Fracture,9,0.6,0.4,chamber,0.0
pacific_stage_1,Fracture,9,0.6,0.4,sova,0.0
pacific_stage_1,Fracture,9,0.6,0.4,phoenix,0.0
pacific_stage_1,Fracture,9,0.6,0.4,breach,0.72
pacific_stage_1,Fracture,9,0.6,0.4,killjoy,0.11
pacific_stage_1,Fracture,9,0.6,0.4,jett,0.0
pacific_stage_1,Fracture,9,0.6,0.4,tejo,0.39
pacific_stage_1,Fracture,9,0.6,0.4,vyse,0.0
pacific_stage_1,Fracture,9,0.6,0.4,deadlock,0.06
pacific_stage_1,Fracture,9,0.6,0.4,kayo,0.0
pacific_stage_1,Fracture,9,0.6,0.4,veto,0.22
pacific_stage_1,Fracture,9,0.6,0.4,harbor,0.0
pacific_stage_1,Fracture,9,0.6,0.4,yoru,0.0
pacific_stage_1,Fracture,9,0.6,0.4,iso,0.0
pacific_stage_1,Fracture,9,0.6,0.4,gekko,0.0
pacific_stage_1,Fracture,9,0.6,0.4,sage,0.0
pacific_stage_1,Fracture,9,0.6,0.4,reyna,0.0
pacific_stage_1,Fracture,9,0.6,0.4,clove,0.0
pacific_stage_1,Fracture,9,0.6,0.4,miks,0.0
pacific_stage_1,Lotus,9,0.51,0.49,neon,0.94
pacific_stage_1,Lotus,9,0.51,0.49,omen,1.0
pacific_stage_1,Lotus,9,0.51,0.49,skye,0.0
pacific_stage_1,Lotus,9,0.51,0.49,fade,1.0
pacific_stage_1,Lotus,9,0.51,0.49,viper,0.39
pacific_stage_1,Lotus,9,0.51,0.49,waylay,0.11
pacific_stage_1,Lotus,9,0.51,0.49,astra,0.06
pacific_stage_1,Lotus,9,0.51,0.49,cypher,0.0
pacific_stage_1,Lotus,9,0.51,0.49,brimstone,0.0
pacific_stage_1,Lotus,9,0.51,0.49,raze,0.61
pacific_stage_1,Lotus,9,0.51,0.49,chamber,0.11
pacific_stage_1,Lotus,9,0.51,0.49,sova,0.0
pacific_stage_1,Lotus,9,0.51,0.49,phoenix,0.06
pacific_stage_1,Lotus,9,0.51,0.49,breach,0.06
pacific_stage_1,Lotus,9,0.51,0.49,killjoy,0.06
pacific_stage_1,Lotus,9,0.51,0.49,jett,0.0
pacific_stage_1,Lotus,9,0.51,0.49,tejo,0.0
pacific_stage_1,Lotus,9,0.51,0.49,vyse,0.5
pacific_stage_1,Lotus,9,0.51,0.49,deadlock,0.06
pacific_stage_1,Lotus,9,0.51,0.49,kayo,0.0
pacific_stage_1,Lotus,9,0.51,0.49,veto,0.0
pacific_stage_1,Lotus,9,0.51,0.49,harbor,0.0
pacific_stage_1,Lotus,9,0.51,0.49,yoru,0.0
pacific_stage_1,Lotus,9,0.51,0.49,iso,0.06
pacific_stage_1,Lotus,9,0.51,0.49,gekko,0.0
pacific_stage_1,Lotus,9,0.51,0.49,sage,0.0
pacific_stage_1,Lotus,9,0.51,0.49,reyna,0.0
pacific_stage_1,Lotus,9,0.51,0.49,clove,0.0
pacific_stage_1,Lotus,9,0.51,0.49,miks,0.0
pacific_stage_1,Split,8,0.46,0.54,neon,0.56
pacific_stage_1,Split,8,0.46,0.54,omen,0.88
pacific_stage_1,Split,8,0.46,0.54,skye,0.69
pacific_stage_1,Split,8,0.46,0.54,fade,0.31
pacific_stage_1,Split,8,0.46,0.54,viper,0.88
pacific_stage_1,Split,8,0.46,0.54,waylay,0.38
pacific_stage_1,Split,8,0.46,0.54,astra,0.13
pacific_stage_1,Split,8,0.46,0.54,cypher,0.25
pacific_stage_1,Split,8,0.46,0.54,brimstone,0.0
pacific_stage_1,Split,8,0.46,0.54,raze,0.31
pacific_stage_1,Split,8,0.46,0.54,chamber,0.0
pacific_stage_1,Split,8,0.46,0.54,sova,0.0
pacific_stage_1,Split,8,0.46,0.54,phoenix,0.0
pacific_stage_1,Split,8,0.46,0.54,breach,0.0
pacific_stage_1,Split,8,0.46,0.54,killjoy,0.0
pacific_stage_1,Split,8,0.46,0.54,jett,0.25
pacific_stage_1,Split,8,0.46,0.54,tejo,0.06
pacific_stage_1,Split,8,0.46,0.54,vyse,0.06
pacific_stage_1,Split,8,0.46,0.54,deadlock,0.13
pacific_stage_1,Split,8,0.46,0.54,kayo,0.0
pacific_stage_1,Split,8,0.46,0.54,veto,0.13
pacific_stage_1,Split,8,0.46,0.54,harbor,0.0
pacific_stage_1,Split,8,0.46,0.54,yoru,0.0
pacific_stage_1,Split,8,0.46,0.54,iso,0.0
pacific_stage_1,Split,8,0.46,0.54,gekko,0.0
pacific_stage_1,Split,8,0.46,0.54,sage,0.0
pacific_stage_1,Split,8,0.46,0.54,reyna,0.0
pacific_stage_1,Split,8,0.46,0.54,clove,0.0
pacific_stage_1,Split,8,0.46,0.54,miks,0.0
pacific_stage_1,Bind,5,0.56,0.44,neon,0.9
pacific_stage_1,Bind,5,0.56,0.44,omen,0.0
pacific_stage_1,Bind,5,0.56,0.44,skye,0.8
pacific_stage_1,Bind,5,0.56,0.44,fade,0.1
pacific_stage_1,Bind,5,0.56,0.44,viper,0.8
pacific_stage_1,Bind,5,0.56,0.44,waylay,0.7
pacific_stage_1,Bind,5,0.56,0.44,astra,0.1
pacific_stage_1,Bind,5,0.56,0.44,cypher,0.0
pacific_stage_1,Bind,5,0.56,0.44,brimstone,0.9
pacific_stage_1,Bind,5,0.56,0.44,raze,0.0
pacific_stage_1,Bind,5,0.56,0.44,chamber,0.2
pacific_stage_1,Bind,5,0.56,0.44,sova,0.0
pacific_stage_1,Bind,5,0.56,0.44,phoenix,0.0
pacific_stage_1,Bind,5,0.56,0.44,breach,0.0
pacific_stage_1,Bind,5,0.56,0.44,killjoy,0.0
pacific_stage_1,Bind,5,0.56,0.44,jett,0.1
pacific_stage_1,Bind,5,0.56,0.44,tejo,0.0
pacific_stage_1,Bind,5,0.56,0.44,vyse,0.0
pacific_stage_1,Bind,5,0.56,0.44,deadlock,0.1
pacific_stage_1,Bind,5,0.56,0.44,kayo,0.1
pacific_stage_1,Bind,5,0.56,0.44,veto,0.0
pacific_stage_1,Bind,5,0.56,0.44,harbor,0.0
pacific_stage_1,Bind,5,0.56,0.44,yoru,0.1
pacific_stage_1,Bind,5,0.56,0.44,iso,0.0
pacific_stage_1,Bind,5,0.56,0.44,gekko,0.1
pacific_stage_1,Bind,5,0.56,0.44,sage,0.0
pacific_stage_1,Bind,5,0.56,0.44,reyna,0.0
pacific_stage_1,Bind,5,0.56,0.44,clove,0.0
pacific_stage_1,Bind,5,0.56,0.44,miks,0.0
pacific_stage_1,Breeze,2,0.42,0.58,neon,0.5
pacific_stage_1,Breeze,2,0.42,0.58,omen,0.25
pacific_stage_1,Breeze,2,0.42,0.58,skye,0.0
pacific_stage_1,Breeze,2,0.42,0.58,fade,0.0
pacific_stage_1,Breeze,2,0.42,0.58,viper,1.0
pacific_stage_1,Breeze,2,0.42,0.58,waylay,0.0
pacific_stage_1,Breeze,2,0.42,0.58,astra,0.25
pacific_stage_1,Breeze,2,0.42,0.58,cypher,0.0
pacific_stage_1,Breeze,2,0.42,0.58,brimstone,0.0
pacific_stage_1,Breeze,2,0.42,0.58,raze,0.0
pacific_stage_1,Breeze,2,0.42,0.58,chamber,0.0
pacific_stage_1,Breeze,2,0.42,0.58,sova,1.0
pacific_stage_1,Breeze,2,0.42,0.58,phoenix,0.25
pacific_stage_1,Breeze,2,0.42,0.58,breach,0.0
pacific_stage_1,Breeze,2,0.42,0.58,killjoy,0.0
pacific_stage_1,Breeze,2,0.42,0.58,jett,0.75
pacific_stage_1,Breeze,2,0.42,0.58,tejo,0.0
pacific_stage_1,Breeze,2,0.42,0.58,vyse,0.0
pacific_stage_1,Breeze,2,0.42,0.58,deadlock,0.0
pacific_stage_1,Breeze,2,0.42,0.58,kayo,0.5
pacific_stage_1,Breeze,2,0.42,0.58,veto,0.0
pacific_stage_1,Breeze,2,0.42,0.58,harbor,0.5
pacific_stage_1,Breeze,2,0.42,0.58,yoru,0.0
pacific_stage_1,Breeze,2,0.42,0.58,iso,0.0
pacific_stage_1,Breeze,2,0.42,0.58,gekko,0.0
pacific_stage_1,Breeze,2,0.42,0.58,sage,0.0
pacific_stage_1,Breeze,2,0.42,0.58,reyna,0.0
pacific_stage_1,Breeze,2,0.42,0.58,clove,0.0
pacific_stage_1,Breeze,2,0.42,0.58,miks,0.0
emea_stage_1,All Maps,61,0.51,0.49,neon,0.84
emea_stage_1,All Maps,61,0.51,0.49,viper,0.52
emea_stage_1,All Maps,61,0.51,0.49,omen,0.49
emea_stage_1,All Maps,61,0.51,0.49,fade,0.48
emea_stage_1,All Maps,61,0.51,0.49,astra,0.3
emea_stage_1,All Maps,61,0.51,0.49,skye,0.27
emea_stage_1,All Maps,61,0.51,0.49,sova,0.25
emea_stage_1,All Maps,61,0.51,0.49,raze,0.25
emea_stage_1,All Maps,61,0.51,0.49,cypher,0.23
emea_stage_1,All Maps,61,0.51,0.49,phoenix,0.19
emea_stage_1,All Maps,61,0.51,0.49,brimstone,0.18
emea_stage_1,All Maps,61,0.51,0.49,waylay,0.16
emea_stage_1,All Maps,61,0.51,0.49,chamber,0.13
emea_stage_1,All Maps,61,0.51,0.49,vyse,0.13
emea_stage_1,All Maps,61,0.51,0.49,jett,0.11
emea_stage_1,All Maps,61,0.51,0.49,kayo,0.09
emea_stage_1,All Maps,61,0.51,0.49,killjoy,0.09
emea_stage_1,All Maps,61,0.51,0.49,tejo,0.07
emea_stage_1,All Maps,61,0.51,0.49,harbor,0.07
emea_stage_1,All Maps,61,0.51,0.49,veto,0.07
emea_stage_1,All Maps,61,0.51,0.49,breach,0.04
emea_stage_1,All Maps,61,0.51,0.49,iso,0.01
emea_stage_1,All Maps,61,0.51,0.49,sage,0.01
emea_stage_1,All Maps,61,0.51,0.49,gekko,0.01
emea_stage_1,All Maps,61,0.51,0.49,deadlock,0.01
emea_stage_1,All Maps,61,0.51,0.49,miks,0.0
emea_stage_1,All Maps,61,0.51,0.49,reyna,0.0
emea_stage_1,All Maps,61,0.51,0.49,clove,0.0
emea_stage_1,All Maps,61,0.51,0.49,yoru,0.0
emea_stage_1,Lotus,12,0.53,0.48,neon,0.96
emea_stage_1,Lotus,12,0.53,0.48,viper,0.54
emea_stage_1,Lotus,12,0.53,0.48,omen,1.0
emea_stage_1,Lotus,12,0.53,0.48,fade,0.92
emea_stage_1,Lotus,12,0.53,0.48,astra,0.0
emea_stage_1,Lotus,12,0.53,0.48,skye,0.08
emea_stage_1,Lotus,12,0.53,0.48,sova,0.0
emea_stage_1,Lotus,12,0.53,0.48,raze,0.42
emea_stage_1,Lotus,12,0.53,0.48,cypher,0.08
emea_stage_1,Lotus,12,0.53,0.48,phoenix,0.04
emea_stage_1,Lotus,12,0.53,0.48,brimstone,0.0
emea_stage_1,Lotus,12,0.53,0.48,waylay,0.08
emea_stage_1,Lotus,12,0.53,0.48,chamber,0.21
emea_stage_1,Lotus,12,0.53,0.48,vyse,0.33
emea_stage_1,Lotus,12,0.53,0.48,jett,0.0
emea_stage_1,Lotus,12,0.53,0.48,kayo,0.0
emea_stage_1,Lotus,12,0.53,0.48,killjoy,0.13
emea_stage_1,Lotus,12,0.53,0.48,tejo,0.0
emea_stage_1,Lotus,12,0.53,0.48,harbor,0.04
emea_stage_1,Lotus,12,0.53,0.48,veto,0.08
emea_stage_1,Lotus,12,0.53,0.48,breach,0.0
emea_stage_1,Lotus,12,0.53,0.48,iso,0.0
emea_stage_1,Lotus,12,0.53,0.48,sage,0.04
emea_stage_1,Lotus,12,0.53,0.48,gekko,0.0
emea_stage_1,Lotus,12,0.53,0.48,deadlock,0.04
emea_stage_1,Lotus,12,0.53,0.48,miks,0.0
emea_stage_1,Lotus,12,0.53,0.48,reyna,0.0
emea_stage_1,Lotus,12,0.53,0.48,clove,0.0
emea_stage_1,Lotus,12,0.53,0.48,yoru,0.0
emea_stage_1,Haven,11,0.56,0.44,neon,0.86
emea_stage_1,Haven,11,0.56,0.44,viper,0.18
emea_stage_1,Haven,11,0.56,0.44,omen,1.0
emea_stage_1,Haven,11,0.56,0.44,fade,0.23
emea_stage_1,Haven,11,0.56,0.44,astra,0.0
emea_stage_1,Haven,11,0.56,0.44,skye,0.09
emea_stage_1,Haven,11,0.56,0.44,sova,0.68
emea_stage_1,Haven,11,0.56,0.44,raze,0.0
emea_stage_1,Haven,11,0.56,0.44,cypher,0.64
emea_stage_1,Haven,11,0.56,0.44,phoenix,0.59
emea_stage_1,Haven,11,0.56,0.44,brimstone,0.0
emea_stage_1,Haven,11,0.56,0.44,waylay,0.05
emea_stage_1,Haven,11,0.56,0.44,chamber,0.05
emea_stage_1,Haven,11,0.56,0.44,vyse,0.05
emea_stage_1,Haven,11,0.56,0.44,jett,0.18
emea_stage_1,Haven,11,0.56,0.44,kayo,0.0
emea_stage_1,Haven,11,0.56,0.44,killjoy,0.23
emea_stage_1,Haven,11,0.56,0.44,tejo,0.05
emea_stage_1,Haven,11,0.56,0.44,harbor,0.0
emea_stage_1,Haven,11,0.56,0.44,veto,0.05
emea_stage_1,Haven,11,0.56,0.44,breach,0.09
emea_stage_1,Haven,11,0.56,0.44,iso,0.0
emea_stage_1,Haven,11,0.56,0.44,sage,0.0
emea_stage_1,Haven,11,0.56,0.44,gekko,0.0
emea_stage_1,Haven,11,0.56,0.44,deadlock,0.0
emea_stage_1,Haven,11,0.56,0.44,miks,0.0
emea_stage_1,Haven,11,0.56,0.44,reyna,0.0
emea_stage_1,Haven,11,0.56,0.44,clove,0.0
emea_stage_1,Haven,11,0.56,0.44,yoru,0.0
emea_stage_1,Bind,9,0.51,0.49,neon,0.94
emea_stage_1,Bind,9,0.51,0.49,viper,1.0
emea_stage_1,Bind,9,0.51,0.49,omen,0.0
emea_stage_1,Bind,9,0.51,0.49,fade,0.06
emea_stage_1,Bind,9,0.51,0.49,astra,0.11
emea_stage_1,Bind,9,0.51,0.49,skye,0.94
emea_stage_1,Bind,9,0.51,0.49,sova,0.0
emea_stage_1,Bind,9,0.51,0.49,raze,0.17
emea_stage_1,Bind,9,0.51,0.49,cypher,0.0
emea_stage_1,Bind,9,0.51,0.49,phoenix,0.17
emea_stage_1,Bind,9,0.51,0.49,brimstone,0.89
emea_stage_1,Bind,9,0.51,0.49,waylay,0.28
emea_stage_1,Bind,9,0.51,0.49,chamber,0.22
emea_stage_1,Bind,9,0.51,0.49,vyse,0.11
emea_stage_1,Bind,9,0.51,0.49,jett,0.0
emea_stage_1,Bind,9,0.51,0.49,kayo,0.0
emea_stage_1,Bind,9,0.51,0.49,killjoy,0.0
emea_stage_1,Bind,9,0.51,0.49,tejo,0.06
emea_stage_1,Bind,9,0.51,0.49,harbor,0.0
emea_stage_1,Bind,9,0.51,0.49,veto,0.0
emea_stage_1,Bind,9,0.51,0.49,breach,0.0
emea_stage_1,Bind,9,0.51,0.49,iso,0.0
emea_stage_1,Bind,9,0.51,0.49,sage,0.0
emea_stage_1,Bind,9,0.51,0.49,gekko,0.06
emea_stage_1,Bind,9,0.51,0.49,deadlock,0.0
emea_stage_1,Bind,9,0.51,0.49,miks,0.0
emea_stage_1,Bind,9,0.51,0.49,reyna,0.0
emea_stage_1,Bind,9,0.51,0.49,clove,0.0
emea_stage_1,Bind,9,0.51,0.49,yoru,0.0
emea_stage_1,Pearl,9,0.43,0.57,neon,0.72
emea_stage_1,Pearl,9,0.43,0.57,viper,0.0
emea_stage_1,Pearl,9,0.43,0.57,omen,0.06
emea_stage_1,Pearl,9,0.43,0.57,fade,0.67
emea_stage_1,Pearl,9,0.43,0.57,astra,1.0
emea_stage_1,Pearl,9,0.43,0.57,skye,0.11
emea_stage_1,Pearl,9,0.43,0.57,sova,0.22
emea_stage_1,Pearl,9,0.43,0.57,raze,0.06
emea_stage_1,Pearl,9,0.43,0.57,cypher,0.39
emea_stage_1,Pearl,9,0.43,0.57,phoenix,0.33
emea_stage_1,Pearl,9,0.43,0.57,brimstone,0.0
emea_stage_1,Pearl,9,0.43,0.57,waylay,0.33
emea_stage_1,Pearl,9,0.43,0.57,chamber,0.28
emea_stage_1,Pearl,9,0.43,0.57,vyse,0.06
emea_stage_1,Pearl,9,0.43,0.57,jett,0.06
emea_stage_1,Pearl,9,0.43,0.57,kayo,0.06
emea_stage_1,Pearl,9,0.43,0.57,killjoy,0.17
emea_stage_1,Pearl,9,0.43,0.57,tejo,0.28
emea_stage_1,Pearl,9,0.43,0.57,harbor,0.11
emea_stage_1,Pearl,9,0.43,0.57,veto,0.11
emea_stage_1,Pearl,9,0.43,0.57,breach,0.0
emea_stage_1,Pearl,9,0.43,0.57,iso,0.0
emea_stage_1,Pearl,9,0.43,0.57,sage,0.0
emea_stage_1,Pearl,9,0.43,0.57,gekko,0.0
emea_stage_1,Pearl,9,0.43,0.57,deadlock,0.0
emea_stage_1,Pearl,9,0.43,0.57,miks,0.0
emea_stage_1,Pearl,9,0.43,0.57,reyna,0.0
emea_stage_1,Pearl,9,0.43,0.57,clove,0.0
emea_stage_1,Pearl,9,0.43,0.57,yoru,0.0
emea_stage_1,Split,9,0.44,0.56,neon,0.89
emea_stage_1,Split,9,0.44,0.56,viper,0.94
emea_stage_1,Split,9,0.44,0.56,omen,0.39
emea_stage_1,Split,9,0.44,0.56,fade,0.61
emea_stage_1,Split,9,0.44,0.56,astra,0.61
emea_stage_1,Split,9,0.44,0.56,skye,0.39
emea_stage_1,Split,9,0.44,0.56,sova,0.0
emea_stage_1,Split,9,0.44,0.56,raze,0.78
emea_stage_1,Split,9,0.44,0.56,cypher,0.0
emea_stage_1,Split,9,0.44,0.56,phoenix,0.0
emea_stage_1,Split,9,0.44,0.56,brimstone,0.0
emea_stage_1,Split,9,0.44,0.56,waylay,0.22
emea_stage_1,Split,9,0.44,0.56,chamber,0.0
emea_stage_1,Split,9,0.44,0.56,vyse,0.11
emea_stage_1,Split,9,0.44,0.56,jett,0.06
emea_stage_1,Split,9,0.44,0.56,kayo,0.0
emea_stage_1,Split,9,0.44,0.56,killjoy,0.0
emea_stage_1,Split,9,0.44,0.56,tejo,0.0
emea_stage_1,Split,9,0.44,0.56,harbor,0.0
emea_stage_1,Split,9,0.44,0.56,veto,0.0
emea_stage_1,Split,9,0.44,0.56,breach,0.0
emea_stage_1,Split,9,0.44,0.56,iso,0.0
emea_stage_1,Split,9,0.44,0.56,sage,0.0
emea_stage_1,Split,9,0.44,0.56,gekko,0.0
emea_stage_1,Split,9,0.44,0.56,deadlock,0.0
emea_stage_1,Split,9,0.44,0.56,miks,0.0
emea_stage_1,Split,9,0.44,0.56,reyna,0.0
emea_stage_1,Split,9,0.44,0.56,clove,0.0
emea_stage_1,Split,9,0.44,0.56,yoru,0.0
emea_stage_1,Breeze,6,0.55,0.45,neon,0.58
emea_stage_1,Breeze,6,0.55,0.45,viper,0.92
emea_stage_1,Breeze,6,0.55,0.45,omen,0.42
emea_stage_1,Breeze,6,0.55,0.45,fade,0.0
emea_stage_1,Breeze,6,0.55,0.45,astra,0.17
emea_stage_1,Breeze,6,0.55,0.45,skye,0.08
emea_stage_1,Breeze,6,0.55,0.45,sova,1.0
emea_stage_1,Breeze,6,0.55,0.45,raze,0.0
emea_stage_1,Breeze,6,0.55,0.45,cypher,0.08
emea_stage_1,Breeze,6,0.55,0.45,phoenix,0.0
emea_stage_1,Breeze,6,0.55,0.45,brimstone,0.0
emea_stage_1,Breeze,6,0.55,0.45,waylay,0.0
emea_stage_1,Breeze,6,0.55,0.45,chamber,0.0
emea_stage_1,Breeze,6,0.55,0.45,vyse,0.0
emea_stage_1,Breeze,6,0.55,0.45,jett,0.58
emea_stage_1,Breeze,6,0.55,0.45,kayo,0.67
emea_stage_1,Breeze,6,0.55,0.45,killjoy,0.0
emea_stage_1,Breeze,6,0.55,0.45,tejo,0.0
emea_stage_1,Breeze,6,0.55,0.45,harbor,0.42
emea_stage_1,Breeze,6,0.55,0.45,veto,0.0
emea_stage_1,Breeze,6,0.55,0.45,breach,0.0
emea_stage_1,Breeze,6,0.55,0.45,iso,0.08
emea_stage_1,Breeze,6,0.55,0.45,sage,0.0
emea_stage_1,Breeze,6,0.55,0.45,gekko,0.0
emea_stage_1,Breeze,6,0.55,0.45,deadlock,0.0
emea_stage_1,Breeze,6,0.55,0.45,miks,0.0
emea_stage_1,Breeze,6,0.55,0.45,reyna,0.0
emea_stage_1,Breeze,6,0.55,0.45,clove,0.0
emea_stage_1,Breeze,6,0.55,0.45,yoru,0.0
emea_stage_1,Fracture,5,0.56,0.44,neon,0.8
emea_stage_1,Fracture,5,0.56,0.44,viper,0.1
emea_stage_1,Fracture,5,0.56,0.44,omen,0.1
emea_stage_1,Fracture,5,0.56,0.44,fade,0.7
emea_stage_1,Fracture,5,0.56,0.44,astra,0.3
emea_stage_1,Fracture,5,0.56,0.44,skye,0.2
emea_stage_1,Fracture,5,0.56,0.44,sova,0.0
emea_stage_1,Fracture,5,0.56,0.44,raze,0.3
emea_stage_1,Fracture,5,0.56,0.44,cypher,0.4
emea_stage_1,Fracture,5,0.56,0.44,phoenix,0.0
emea_stage_1,Fracture,5,0.56,0.44,brimstone,0.6
emea_stage_1,Fracture,5,0.56,0.44,waylay,0.2
emea_stage_1,Fracture,5,0.56,0.44,chamber,0.1
emea_stage_1,Fracture,5,0.56,0.44,vyse,0.2
emea_stage_1,Fracture,5,0.56,0.44,jett,0.0
emea_stage_1,Fracture,5,0.56,0.44,kayo,0.2
emea_stage_1,Fracture,5,0.56,0.44,killjoy,0.0
emea_stage_1,Fracture,5,0.56,0.44,tejo,0.2
emea_stage_1,Fracture,5,0.56,0.44,harbor,0.0
emea_stage_1,Fracture,5,0.56,0.44,veto,0.3
emea_stage_1,Fracture,5,0.56,0.44,breach,0.3
emea_stage_1,Fracture,5,0.56,0.44,iso,0.0
emea_stage_1,Fracture,5,0.56,0.44,sage,0.0
